query,Post ID,Post Content,nickname,link
反腐; 2018-02-18; 1; 25,1,		//@八闽清风://@内蒙赵艳波://@杜要转2://@碧海云天728://@杜要转2://@杜要转2://@磨盘山农民:官员腐败从上到下利益链，上有政策下有对策，各种保护伞五花八门，真反腐难@生活在最腐败的地方7: 土地维权的网友有戏了！		,暖阳晴天201712,//weibo.com/6426656881/G0FzzxCaC?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,2,	  【2018年严查农村腐败，土地问题将成为重点！一些村干部慌了】 ​​农村腐败问题历来受到各级高度重视、严厉打击。在近期通报曝光的侵害群众利益不正之风和腐败问题中，发生在农村范围内、涉及村干部的占比近七成。对此，有关部门严厉指出，整治群众身边腐败...【请问：是村干部慌了？是镇干部慌了？是 ​		...展开全文c,NA,//weibo.com/6434485819/G3JZewsB7?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,3,		//@八闽清风://@内蒙赵艳波://@杜要转2://@碧海云天728://@杜要转2://@杜要转2://@磨盘山农民:官员腐败从上到下利益链，上有政策下有对策，各种保护伞五花八门，真反腐难@生活在最腐败的地方7: 土地维权的网友有戏了！		,暖阳晴天201712,//weibo.com/6426656881/G0FzzxCaC?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,4,	  【2018年严查农村腐败，土地问题将成为重点！一些村干部慌了】 ​​农村腐败问题历来受到各级高度重视、严厉打击。在近期通报曝光的侵害群众利益不正之风和腐败问题中，发生在农村范围内、涉及村干部的占比近七成。对此，有关部门严厉指出，整治群众身边腐败...【请问：是村干部慌了？是镇干部慌了？是 ​		...展开全文c,NA,//weibo.com/6434485819/G3JYAkyeW?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,5,		//@八闽清风://@天快黑了_21338:国家信访局能解决问题吗？反腐就不能私下包庇腐败，要做到有腐必反，不能因人而异。		,暖阳晴天201712,//weibo.com/5669237213/G3or7FmqN?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,6,	  上海地方政府官商勾结欺压百姓，没征地批文也要违法抢夺百姓土地和房子。以权压法，司法腐败，指鹿为马，枉法包庇。这里是上海市浦东新区康桥镇秀龙八组626号，电话15900857470 http://t.cn/RyhN6h1 ​	,NA,//weibo.com/6434485819/G3JYpl3k1?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,7,		//@静悟苍生2013:反腐最好的突破口就是从内部出手。//@曲子叶:支持实名举报！//@小沙弥有话说: @曲子叶 @爱股民网 @大脸猫Tom,無丶青,//weibo.com/1432458327/G3vuF1NGU?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,8,	  【实名举报，一定转】“我是王燕茹，女，32岁，扬州中行员工，现实名举报原扬州市国资委主任，中共党员黄道龙（65岁）和其子扬州市资源交易中心政府采购科科长、中共党员黄宇（36岁），拥有来历不明的房产、珠宝、书画、成套的红木家具、豪华轿车及大量的银行卡和现金，资产高达几千万。” ​	,NA,//weibo.com/2655238205/G3JXNgEi1?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,9,		举报的数据实在恐怖，一个科长就有如此惊人的吸金能力。@新华网 //@阿仙奴老张://@东海岸的天空://@86年的甲壳虫2:@曹刚律师 @第一时间 @央视财经 @央视新闻 @法制晚报 @江苏法制报 @平安南京 @平安江苏 @中国政府网 @反腐联盟杜春艳 实名应该不会有假，国家一直以来加强反腐力度，查一查！		,山大王吴彬,//weibo.com/6471000656/G2QdrsWNf?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,10,	  我王燕茹原银行职员现实名举报原扬州采购科科长黄宇道德败坏，行凶打人，家庭巨额财产来源不明，婚后上班时间利用财政局身份多次开房，态度恶劣，气焰嚣张，打击报复实名举报人@清风扬州 ​	,NA,//weibo.com/1887326674/G3JWNt7is?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,11,		我敢肯定，中国要是平昌冬奥会接下来的时间里，还是像这样没拿到一块金牌的话，下一块的反腐领域势必是国家体育，同时国家体育局将会加大对相关责任人的问责，完善运动员的选拔体制，加强对运动员的训练。 ​		,宋诚110,//weibo.com/6065441104/G3JW2sNw0?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,12,"#安徽省纪律检查委员会# 皖合肥市蜀山区小庙政府党委书记沈思良蜀山区人大杨自早党委书记李学明""吃好喝好""才能更好为人民服务 #合肥爆料# #人民直播# #中央政法工作会议#当地政府政治维稳，欲置之罪，何患无辞！国家之悲哀，民众苍生之不幸。反腐倡廉多年 人民咋看不见 希望依法治国 能够真正落实		",冷漠非同凡响_77,//weibo.com/2122109105/G3JPWA9f0?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,13,"	  In fact, the heavenliness fairy tales all over the world is the years we spent together. ​ ​​​其实全世界最幸福的童话，不过是一起度过柴米油盐的岁月。晚安世界。 ​	",NA,//weibo.com/5837486316/G3JVZALq2?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,14,		//@ylt20008大漠://@光辉岁月-金陵知府:全民反腐，弹幕反腐，比电视剧精彩多了@春晚 #中国赞#,紫色一天罗曼史,//weibo.com/5608798666/G3ylMlQwI?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,15,	  南京又演了现实版的人民的名义。现实版的就是比电视剧版的火。 http://t.cn/RR3wWFN ​	,NA,//weibo.com/6449995341/G3JVYpNiL?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,16,		【新闻敲诈的式微】对21世纪系的打击，官媒的自我审查，都说明了依靠新闻敲诈获取盈利再也不可能光明正大走下去了。今年上半年一家非常著名的杂志盈利才50万，若无各类活动支撑，早就办不下了。纸媒的衰败面临市场和反腐的双重夹击，媒体人除了转型、出走和创业别无他法。树倒猢狲散的场景迟早到来。 ​		,沈剧丧沈,//weibo.com/5938602565/G3JTSoKYH?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,17,反腐策略也在保险箱锁好了。 ​		,欧盟区德国,//weibo.com/5807153963/G3JSPE5aW?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,18,"@闷得慌闲得慌:腐败分子遍地都是，查谁不查谁岂能由你我来定夺？否则……,你懂的。@大海_94036:访民没看见实效@道路以目时代:反腐要让人民群众确确实实地看到疗效！否则都是虚假广告！@yiyuanti:这么重要的腐败线索，组织都不追查，就不要拿反腐忽悠民众了！		",抢提包,//weibo.com/2801072800/FaCG3stSa?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,19,	  我在湖北省阳光信访--微信平台上举报的问题。即，襄阳监狱违规建房，襄阳规划局多次修改规划，房管局处罚购房人、而不是违建者。投诉至信访局，可惜，竟然1、将我投诉的问题转至随州市曾都区（图3）2、襄阳市规划局给我的回复是给别人的回复（图4）3、答非所问。反腐、正风成笑话！ ​​​	,NA,//weibo.com/2801072800/G3JSnx6KJ?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,20,		有动真就微博反腐更有效，每个基层腐败都逃不掉群众眼睛，网民揭发。但改府有关部门网警，天天在找微博反腐删贴，这就是根本性有保护仐地方保护主义，也是不希望平民反腐，也缺少制度反腐，最大的无能胆小媒体不作为，没胆量站在前面吹号角，而是马后炮！存在家丑不能外传，一切受党政府指令去做什么。		,李清云5909842985,//weibo.com/5392982119/FdHgozdUp?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,21,	  分享视频 http://t.cn/RKDWlfp ​	,NA,//weibo.com/5909842985/G3JRZDulY?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,22,		群众监督、制度反腐在政治和司法清明时无疑是起作用的。但在群腐、吏治糜烂时还能起作用吗？！媒体、网络反腐也如此，因为贪腐的官吏虽然不能左右中央，但却能支配任地、周边(邻近协防)、上一级(乃为其提拔)甚至两级(关系)，故反腐企望常法不过是抱薪救火，要真正实现政治清明吏治清廉必须引进新的机制		,李清云5909842985,//weibo.com/5392982119/FdHgozdUp?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,23,	  分享视频 http://t.cn/RKDWlfp ​	,NA,//weibo.com/5909842985/G3JRT6MVq?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,24,		探长厉害!坊间传此人是她所处的某市市委书记的“三儿”，是个“三儿”都无所谓，关键是还仗着这个“三儿”的身份害人!是不是探长也觉察到什么了，请求帮忙证实，结果出来您就给我国的反腐倡廉做大贡献了!		,幸福时时来叩门,//weibo.com/6379022778/G3JGFwLsc?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,25,	  一个人，一座城！？@经典975DJ邓煌 ​	,NA,//weibo.com/5032896550/G3JRzklmO?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,26,		群众监督、制度反腐在政治和司法清明时无疑是起作用的。但在群腐、吏治糜烂时还能起作用吗？！媒体、网络反腐也如此，因为贪腐的官吏虽然不能左右中央，但却能支配任地、周边(邻近协防)、上一级(乃为其提拔)甚至两级(关系)，故反腐企望常法不过是抱薪救火，要真正实现政治清明吏治清廉必须引进新的机制		,李清云5909842985,//weibo.com/5392982119/FdHgozdUp?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,27,	  分享视频 http://t.cn/RKDWlfp ​	,NA,//weibo.com/5909842985/G3JRemJYI?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,28,"		皖合肥市蜀山区小庙政府党委书记沈思良，蜀山区人大杨自早、党委书记李学明""吃好喝好""才能更好为人民服务 #合肥爆料# #人民直播# #中央政法工作会议#当地政府政治维稳，欲置之罪，何患无辞！国家之悲哀，民众苍生之不幸！反腐倡廉多年  人民咋看不见 希望依法治国 能够真正落实//@内蒙古晨报",冷漠非同凡响_77,//weibo.com/2803301701/G3Hpkavs4?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,29,	  【转发送别重庆民警被刺牺牲！】据重庆警方@平安渝北 通报： 18日，大年初三，重庆渝北分局交巡警杨雪峰在执行公务时被凶手刺伤颈部、腹部，不幸因公殉职。 ​	,NA,//weibo.com/5837486316/G3JPnpRpN?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,30,		//@天快黑了_21338://@天快黑了_21338::上海违法征地，抢夺老百姓土地和房子。国家在选择性反腐！一面反腐，一面纵容包疪腐败。		,天快黑了_21338,//weibo.com/5669237213/G2Lpikzfd?refer_flag=1001030103_
反腐; 2018-02-18; 1; 25,31,	  向国家信访局反映违法强拆能有用吗？这里是上海市浦东新区康桥镇秀龙村626号，电话15900857470 http://t.cn/RyhN6h1 ​	,NA,//weibo.com/5669237213/G3JNcEJgV?refer_flag=1001030103_
