query,Post ID,Post Content,nickname,link
污染; 2018-02-21; 1; 25,1,		【孕妇吃海鲜是有何忌讳？】1、怀孕早期，螃蟹坚决不能吃。2、海鲜一定要吃熟的，万不可吃生海鲜。3、不要吃受污染（汞污染）的海产品。4、孕妇吃虾后若没有不良反映，如过敏、腹痛，就没有问题。虾钙含量高，孕期适量吃虾或虾皮可以补充钙、锌等微量元素，促进幼儿的生长。 ​		,瘦削朴素首尾,//weibo.com/6108252221/G479s9yy1?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,2,		【角质层过厚】白天出门，肌肤与室外环境亲密接触。汗水的侵蚀、附着在脸上的粉尘、环境的污染会加重毛孔的负担，同时角质也会变厚、加速老化。如果睡前没有得到彻底清理，不仅会导致整夜排油不畅，还会成为粉刺、暗疮滋生的温床。 ​		,调皮小米菲,//weibo.com/2950516375/G479qmYQi?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,3,"		宝宝摔倒处理有方张思莱提醒,当孩子摔在地上时,家长要首先检查孩子有没有外伤.如果皮下有血肿,可以用毛巾冷敷,促进血管收缩,以减少出血.如果皮肤有伤口,用干净纱布覆IDO503盖上先止血,保持伤口不要继续被污染.如果关节活动受限或骨骼出现问题,保持原来的姿势去医院,不要自行处理。 ​		",最好的冲锋陷阵秋,//weibo.com/6446307921/G479kakB4?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,4,		室内环境污染可能是导致儿童急性白血病的主要危险因素之一，还会增加儿童哮喘的发生率，降低儿童智力。有九成以上的白血病患儿，家庭在半年内装修过。家庭装修要选购合格的装修材料，少用人造板材；儿童房的家具应以实木为主。装修后至少通风一个月再入住。入住前，最好找有资质权威机构进XQP534行检测 ​			...展开全文c,李二嫂不改嫁,//weibo.com/6443289784/G479jh3Dl?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,5,		这粉丝的力量真的是：污染试听！和其他人的相比，好个毛线啊！放在第一个播出是有原因的。		,晓王爷Witness,//weibo.com/2175582565/G473OAK1e?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,6,#经典咏流传# 每个人心中的经典不同，每个人对经典的理解亦不相同。总有一句诗，会令你感同身受；总有一首歌，会让你回味无穷。大家来聊一聊，前三期节目的经典传唱歌曲中，你最惊艳的是哪一句？ ​	,NA,//weibo.com/1196576065/G479a5luQ?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,7,		//@科罗廖夫:污，污染墙壁了//@-逆光飞行-:卧槽！紫金山！你爸当初就该把你射在墙上！操你血妈//@纯洁善良的有前途的山贼:上次没有追责到底的后果//@船人-老姚:艹他妈 这都是群什么玩意！//@多摩的狸子:可以抓起来痛扁了……//@勇救校长陈庶康: 帮忙挂人@张七公子HBU,辰嘉庚超级山药,//weibo.com/1647486362/G42yYtM3Z?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,8,	  又见身着日本军服的小丑跳梁，这次拍摄地点是南京的紫金山，在那里拍这个意味着什么，我就不说了，可怜抗日先烈的英灵，被某些不孝的儿孙无情践踏！@党人碑 @战争史研究WHS @共青团中央 @斯库里 @北方机械制造生产联合体 @-逆光飞行- @经略幽燕我童贯 ​	,NA,//weibo.com/2547811912/G4799fhVX?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,9,		雾霾天气各人群选择何种锻炼方式 不能进行高强度的有氧运动可以选择在室内进行柔韧性、协调性、平衡性等方面的锻炼。这些都是身体所必需的，又不会增加呼吸量。雾霾天或空气污染较重时，不适宜在户外进行剧烈运动，比如踢足球、打篮球和长距离跑步。因为锻炼时需要大量换气，很容易将这些有害的雾 ​			...展开全文c,海淀区万寿路健康教育,//weibo.com/2862774965/G4793lteh?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,10,		 外出尽量别骑车骑车时尽量避开早上交通拥挤的高峰期，因为汽车排出的废气里有很多没有完全燃烧透的化学元素，随着空气里面细小颗粒漂浮着，骑车时，是要让肺过度地去代偿，给身体器官供氧，需要吸入更大量空气，在这种天气下，空气是被严重污染的，骑车越快，吸入的化学成份越多。所以，雾霾天，实 ​			...展开全文c,海淀区万寿路健康教育,//weibo.com/2862774965/G478Ucs6W?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,11,		哈哈哈哈，精神污染！！！		,炙热斥道国亲,//weibo.com/6460106153/G3p4P9hkY?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,12,	  【全明星】恭喜发财福到来，看完这个还不来就没有道理了！（up主：裸奔的爱毛） 整点鬼畜的... ​	,NA,//weibo.com/6199321652/G478Tx7ew?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,13,		哈哈哈哈，精神污染！！！		,登山上马步长D,//weibo.com/6460106153/G3yxlzmNW?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,14,	  朗朗子和亮亮美的日常#01。这个系列一定要更下去啊，哈哈哈哈哈哈哈哈哈！（up主：幽灵子辰） 整点鬼畜的... ​	,NA,//weibo.com/6301756912/G478ThVHs?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,15,		【第一次清洗很重要】第一次清洗爱车不能马虎，如清洗不当，会损伤外层的亮油部分，那车就不是越洗越亮而是越洗越暗了。最好是去无尘手工洗车房，#中国赞#选用中性温和的洗净剂，把车漆表面的沙粒、污物清除干净。有些污物是用肉眼看不出来的，像飞漆、树胶、碱、酸等化学成分的污染，都应当彻底清除。 ​		,曹巛蓉阿一,//weibo.com/2440418613/G478JuQxR?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,16,		如果说成品油消费税是为了治理污染、保护环境，我无话可说。但是过路过桥费是不是该降降了 ​		,1997bach199202,//weibo.com/6412687822/G478wdrOS?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,17,		2. 对于背部进气的净化器而言，要确保背部无障碍物阻挡气流当你知道了室内是否存在污染后，接下来要面对的问题是如何净化空气。对此，各位肯定都知道，打开净化器啊，但就是这简单的一个动作也有些许需要关注的使用细节。首先，你需要知道的是净化器通过滤网和风扇帮助室内空气循环并过滤有害颗粒物， ​			...展开全文c,海淀区万寿路健康教育,//weibo.com/2862774965/G478ubK96?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,18,		【日照海滨公园】日照海滨公园依山傍海，浪缓滩阔，沙质细润，海水洁净，拥有7公里的黄金海岸线，是北方一流的天然海滨浴场，被有关专家誉为“中国沿海仅存未被污染的黄金海岸”。美籍华裔物理学家丁肇中先生称这里的沙滩“夏威夷所不及”。日照海滨国家森林公园位于山东省日照市北沿海路北首。 ​		,柔软流恋安静,//weibo.com/6126888533/G478givX1?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,19,		//@公众环境马军:回复@范范张振国:太原南郊污染，北城蓝天 网页链接 //@范范张振国:太原有这么好吗		,蓝蓝的天空丢了,//weibo.com/2174951252/G4624DM44?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,20,	  今日蔚蓝，弥足珍贵️️华北平原区域霾情严重，南北风沿北京市东、南边界对峙，北城蓝天，南郊陷落。#蔚蓝地图# 晒了一张实景。北京市，当前晴，-5°，空气质量优。 #一目了然# ​	,NA,//weibo.com/6465959844/G477U9shy?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,21,		“唉！北京、灰霾面积约130万平方公里：属严重污染！ ​		,小妹你真拽,//weibo.com/3994959479/G477FiTaR?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,22,		【多让孩子闻到熟悉的味道】对孩子来说，妈妈的味道就是熟悉的味道，所以，多让孩子闻到熟悉的味道，无论是怀孕期间#中国赞#还是孩子出生以后。怀孕期间，妈妈不要在臭气熏熏的地方待着，更不可以常接触到二手烟等污染物，要在一个干净清新的环境中生活，这对孩子的嗅觉发育有帮助。 ​		,安静聆听__我的愤怒,//weibo.com/2806855321/G477EtIdO?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,23,		凌钢的空气污染太严重了，看不见蓝天。 |凌源市 杜巴拉巴拉... ​		,杜巴拉巴拉啊,//weibo.com/2805892342/G477lf3PS?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,24,		但愿不要被污染 ​		,来来回回hh,//weibo.com/6323492632/G477j8nhL?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,25,		//@CheeseTalk假狗:请务必多污染点,YuanRSL-,//weibo.com/5149046419/G43vFbMQd?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,26,	  大家好 又是我 我来污染首页了 ​	,NA,//weibo.com/2677229724/G477hlSAR?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,27,		【被宠物咬伤怎#中国赞#么办？】首先应该立即、就地、彻底冲洗伤口。先将伤口挤压出血，并用浓肥皂水反复冲洗伤口，再用大量清水冲洗，擦干后用5%碘酒烧灼伤口，以清除或杀灭污染伤口的狂犬病毒，冲洗伤口半小时后要到医院寻求医生帮助。其次尽快注射狂犬疫苗。 ​		,紫伊心灬雪,//weibo.com/3144331823/G477gug81?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,28,		我喜欢旅游，爱好拍照，时间久了，在云南有了个落脚点。这里没有污染，空气新鲜，树绿花艳，四季如春。春暖花开的时节，欢迎你来云南旅游，免费为你拍照，留下美好的瞬间。免费提供沙发，由于条件、能力有限，一次接沙只限一人，男女不限，望沙友提前预约。联系电话：18183568491 ​		,wyf3692008,//weibo.com/1283841383/G4775xzpN?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,29,		最近各种新闻，真让人心寒，希望下辈子投胎不要来到一个叫拆那的扯淡之地。。两废能解决什么问题？！北京污染严重，代表们快回家吧。。。 ​		,suying小鱼空荡荡,//weibo.com/6473315171/G476ZnDrW?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,30,		//@公众环境马军:回复@范范张振国:太原南郊污染，北城蓝天 网页链接 //@范范张振国:太原有这么好吗		,湘潭环保乞丐,//weibo.com/2174951252/G4624DM44?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,31,	  今日蔚蓝，弥足珍贵️️华北平原区域霾情严重，南北风沿北京市东、南边界对峙，北城蓝天，南郊陷落。#蔚蓝地图# 晒了一张实景。北京市，当前晴，-5°，空气质量优。 #一目了然# ​	,NA,//weibo.com/1957744573/G476YdUsL?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,32,		可以看纯净无污染的了#奔跑吧鹿晗#,吃土少女LZX,//weibo.com/5242381821/G46ZL5Rf1?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,33,	  大家好，我是鹿晗@M鹿M ，今天借用下奔奔的微博来向大家拜年，祝大家新年咔咔的！ ​	,NA,//weibo.com/3344895784/G476Taa5q?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,34,大街上放TM这么长的鞭炮，看见有人过来也不说一声，放完了还留一地的渣，为了自己的高兴，污染环境不说，伤到人就真的是我RNM咯@乐活昭通 |昭通·龙泉... 这个ID那么... ​		,这个ID那么棒,//weibo.com/3976828760/G476OFDRY?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,35,		清洁肌肤是延缓衰老头等大事我们生活的环境中的尘埃、污染和病原微生物，加上CGL518皮脂分泌和排泄油脂、汗液。这些物质都会影响皮肤的呼吸。所有只有彻底清洁皮肤，才能保持肌肤正常的新陈代谢，才能让保湿、抗衰老顺利进行，让细胞充盈和新生的成分彻底渗透到肌肤深层，才能有效提升皮肤的弹性。 ​		,夏天的柠檬汽水,//weibo.com/6429250166/G476xCEK2?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,36,		巨蟹都是乖孩子，把自己隔离在没有污染的世界里。巨蟹纯净得你想象不到，过着简单的生活。喜欢一个人是真的喜欢，可以喜欢很久很久，但有一天后来发现对方变得自己不认识了，巨蟹会毫不犹豫的头也不回把自己从那段回忆中抽离出来。他们不是胆小鬼，只是太会保护自己，太清醒了。 ​		,憔悴热恋思怀,//weibo.com/6117452460/G476eEOx0?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,37,		我发表了头条文章:《湖南邵阳武冈迎春街道水乐村地下水污染严重，请还给家乡一个绿水青山》 |湖南邵阳武... ​		,虾饺肥牛豆腐花,//weibo.com/1894649972/G4760fiqK?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,38,		高#中国赞#科技盆栽Broto，不需要土壤，也无需担心污染。Broto采用aeroponic技术，可以让花卉不需要土壤也能生存，全靠那些发光二极管来照顾植物，并且配备了一个系统可以显示植物的PH值，湿度，温度和养分。你是否也想弄一个不需要照顾的高科技盆栽呢？ ​		,捕风的简__湾_703,//weibo.com/2440198197/G475FetLP?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,39,		5超值优惠，绿色无污染，不添加防腐剂，无添加蔗糖，纯正黑糖小麦加工，便于携带，香甜软糯，唇齿留香，美味随时享用！ 【在售价】19.9元 【券后价】14.9元包邮 【领券下单】网页链接 ​		,时尚潮女风,//weibo.com/5760899852/G475Bp2XG?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,40,		【绿之源】冰箱盒装活性除异味买3送1【券后6.8 入】 #专享优惠券#精华区 这个高效吸附食物散发的异味，细菌，水汽等冰箱内污染物质，延长食物的保鲜期 【券拍】|网页链接 ​		,读懂狼人心,//weibo.com/6130881089/G475kx38d?refer_flag=1001030103_
污染; 2018-02-21; 1; 25,41,"		//@张鹤慈微博:回复@李不宜:美国政府太爱中国人也太藐视印度人了。世界最严重污染的几个城市都在印度，新德里空氣中致癌污染物水平一度飆升至世衛安全標準上限40倍。美国只关心北京的污染不关心新德里。中国计划生育被美国谴责，印度1975年一年给620多万穷人的绝育,2000多人死在手术台，美国视而不见		",兰海藻,//weibo.com/6368898884/G3RmJE7lI?refer_flag=1001030103_
