query,Post ID,Post Content,nickname,link
反腐; 2018-02-19; 1; 10,1,		转发微博国家真可笑，一面反腐，一面暗许腐败，违法强拆老百姓的房子，公然贪污，却要层层包庇！删我的微博视频，你们在害怕什么？		,天快黑了_21338,//weibo.com/5669237213/FE9sj4jY0?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,2,	  通过信访能解决老百姓的问题吗？（这里是上海市浦东新区康桥镇秀龙626号，联系电话15900857470） |上海·周浦 ​	,NA,//weibo.com/5669237213/G3PgnDACI?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,3,		上海违法征地，抢夺老百姓土地和房子。国家在选择性反腐，一面反腐，一面纵容包庇腐败。		,天快黑了_21338,//weibo.com/5669237213/G2Lpikzfd?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,4,	  向国家信访局反映违法强拆能有用吗？这里是上海市浦东新区康桥镇秀龙村626号，电话15900857470 |上海·周浦 ​	,NA,//weibo.com/5669237213/G3PgeeUKs?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,5,		国家信访局能解决问题吗？反腐就不能私下包庇腐败，要做到有腐必反，不能因人而异。		,天快黑了_21338,//weibo.com/5669237213/G3or7FmqN?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,6,	  上海地方政府官商勾结欺压百姓，没征地批文也要违法抢夺百姓土地和房子。以权压法，司法腐败，指鹿为马，枉法包庇。这里是上海市浦东新区康桥镇秀龙八组626号，电话15900857470 |上海·周浦 ​	,NA,//weibo.com/5669237213/G3Pg9sVOb?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,7,		//@天快黑了_21338:转发微博庭审笔录记下了违法征地，法官也能包庇！如违法强拆，血告到底。国家几时反腐到我家乡？（上海市浦东康桥秀龙626号）		,天快黑了_21338,//weibo.com/5669237213/Dmo8kn2fB?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,8,	  违法征地，法官你会怎么判？ ​	,NA,//weibo.com/5669237213/G3PfpE5BN?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,9,		//@眉中王:→_→//@佛山纺织染色师傅霸者007:李开腹还在中国各地演讲，这种反共反中的货为什么在中国这么有市场？反腐不仅在经济上，政治上更要反腐，必须把党内与李开腹勾结的人全部纠出来。		,金戈铁马任纵横,//weibo.com/2811244260/G3FG69d6P?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,10,	  他是特洛伊木马、诺基亚噩梦，外来的和尚好坑爹。2010年，诺基亚聘微软业务部总裁埃洛普，担任执行总裁兼CEO，这一年，诺基亚手机份额是30%。埃洛普上任后，全球裁减员工，引进美国高管，挑起内部争斗，全面与微软合作。2013年，诺基亚份额降至18%，2014年，微软成功收购诺基亚，之后埃洛普重返微软。 ​	,NA,//weibo.com/2109426255/G3Pf8dvv9?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,11,		//@天快黑了_21338:反对腐败，反抗暴政。国家一边在反腐，一边却允许腐败！如违法强拆逼死人命，血告到底。（上海浦东康桥秀龙626号）		,天快黑了_21338,//weibo.com/5669237213/D2b9Vpfhj?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,12,	  百姓愚昧，贪官误国。大好中国，又将走向黑暗……老百姓的合法权益得不到保障……现代版的官逼民反啊！ ​	,NA,//weibo.com/5669237213/G3PeCzXX1?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,13,		//@林起:儿媳妇也成反腐利器了。//@一叶知秋足彩:@林起 @人民日报 //@林建楊:右边是举报者本尊。这是最新情况，大家有问题也可以问她。//@王燕茹实名举报：我是本人，现在黄宇停职了，他爸还没有处理。		,不哼不哈不得力,//weibo.com/1432458327/G3vuF1NGU?refer_flag=1001030103_
