query,Post ID,Post Content,nickname,link
反腐; 2018-02-19; 1; 10,1,#中国赞#独家图片#末代甲A收官战国际VS天津# 开赛前成耀东表情严肃。中国足坛第二批反腐案今日开庭。原上海国际球员申思、祁宏、李明、江津等出庭受审。四人曾在2003年末代甲A收官战中收受贿赂，每人获得200万元。他们故意输给天津，天津保住中超资格，申花同时在深圳也输球，但依然以一分优势获得冠军 ​			...展开全文c,YoYo2020yy,//weibo.com/3988600373/G3Pn9wsgw?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,2,//@李为夷:中国确实税高，而且福利还少，钱都让那群王八羔子给侵吞了。反腐那么多年，怎么还是这种样子？		,八里庄亚瑟,//weibo.com/1497322247/G3N9vudE3?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,3,【转】如果用世界银行世界发展指标中的“总税率”指标来衡量我国企业所承担的税负，2013年—2016年，我国企业总税率分别为68.7%；68.5%；67.8%，68%，这个数据远远高于发达国家和发展中国家。死亡税率提出者李炜光：我捅了马蜂窝 以后啥也不说了@手机QQ浏览器 |死亡税率提... ​	,NA,//weibo.com/2736962461/G3Pn2rK1O?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,4,		人民的名义：沙瑞金会见侯亮平，沙瑞金：查反腐力度，上不封顶！ 酷酷影视菌... ​		,酷酷影视菌,//weibo.com/6421121158/G3Pm2EQgb?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,5,		我免费围观了 @陶短房 的回答，问题价值 29.99 元，快来一起免费围观~ 微博问答 ​		,用户5968998696,//weibo.com/5968998696/G3Pjpio1R?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,6,		//@眉中王:→_→//@佛山纺织染色师傅霸者007:李开腹还在中国各地演讲，这种反共反中的货为什么在中国这么有市场？反腐不仅在经济上，政治上更要反腐，必须把党内与李开腹勾结的人全部纠出来。		,遍地鹅毛,//weibo.com/2811244260/G3FG69d6P?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,7,	  他是特洛伊木马、诺基亚噩梦，外来的和尚好坑爹。2010年，诺基亚聘微软业务部总裁埃洛普，担任执行总裁兼CEO，这一年，诺基亚手机份额是30%。埃洛普上任后，全球裁减员工，引进美国高管，挑起内部争斗，全面与微软合作。2013年，诺基亚份额降至18%，2014年，微软成功收购诺基亚，之后埃洛普重返微软。 ​	,NA,//weibo.com/1221407655/G3Pjj3WLF?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,8,		【新闻敲诈的式微】对21世纪系的打击，官媒的自我审查，都说明了依靠新闻敲诈获取盈利再也不可能光明正大走下去了。今年上半年一家非常著名的杂志盈利才50万，若无各类活动支撑，早就办不下了。纸媒的衰败面临市场和反腐的双重夹击，媒体人除了转型、出走和创业别无他法。树倒猢狲散的场景迟早到来。 ​		,王建永2014,//weibo.com/5040431564/G3PjiaHw3?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,9,		有动真就微博反腐更有效，每个基层腐败都逃不掉群众眼睛，网民揭发。但改府有关部门网警，天天在找微博反腐删贴，这就是根本性有保护仐地方保护主义，也是不希望平民反腐，也缺少制度反腐，最大的无能胆小媒体不作为，没胆量站在前面吹号角，而是马后炮！存在家丑不能外传，一切受党政府指令去做什么。		,曾文泉2,//weibo.com/5392982119/FdHgozdUp?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,10,	  分享视频 秒拍视频 ​	,NA,//weibo.com/5908936776/G3PiVaUot?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,11,		//@中国南柯梦://@美利坚L2:慕容雪村：不要跟我讲反腐，那是你们体制內的事，本来就不该腐。不要跟我讲反贪，由一群贪官去反另一群贪官，怎么反贪都是內斗。不要跟我讲廉洁，因你们不敢公示你们的财产。更不要跟我讲爱国，爱不爱是你们的事况且你们的孩子老婆都在国外要讲就跟我讲民主先把选票还给我		,家福777,//weibo.com/2806559662/FFWXLobzq?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,12,	  我发表了头条文章:《反腐清单：五年的成绩单，187位省部级大老虎落马！》 |反腐清单：... ​	,NA,//weibo.com/2970750723/G3PhEe3j7?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,13,		我免费围观了 @阿忆 的回答，问题价值 56.00 元，快来一起免费围观~ 微博问答 ​		,师傅莫怕老孙来也,//weibo.com/1827429457/G3Phy6tR8?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,14,#中国赞##中國古代反腐倡廉思想#“同床”。它指的是尊贵夫人，受宠宫妾等；“在旁”。它指的是亲信侍从等；“父兄”。它指的是人主的叔伯兄弟等；“养殃”。它指的是以重金修饰君主所喜欢的宫室台池，以娛其主而亂其心。 池等； ​		,The_Deviant_Devil,//weibo.com/2704893913/G3PhwgyqX?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,15,@曾文泉1:有动真就微博反腐更有效，每个基层腐败都逃不掉群众眼睛，网民揭发。但政府有关部门网警，天天在找微博反腐删贴，存在严重的地方保护主义，也是不希望平民反腐，也缺少制度反腐，小媒体也不作为，没胆量站在前面吹号角，而是马后炮！存在家丑不能外传，一切受政府指令去做什么。		,D芳香如初清,//weibo.com/5392982119/FdHgozdUp?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,16,	  分享视频 秒拍视频 ​	,NA,//weibo.com/6029571265/G3PgIB8iD?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,17,		:2018年的第一件事是先诅咒还没落网的腐败组织和体制内职务犯罪分子们见光就死，第二件事是希望政府把反腐落实到基层，真正让人民群众感受到一点点公平正义也行，尤其是广东东莞的“灯下黑”腐败集团多方勾结牟利尤如国中之国，2018愿祖国冒盛，民族兴旺，愿举报维权者英魂不散，永垂不朽…		,和知0351,//weibo.com/5116580947/FCjEjehnO?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,18,	  【新年贺词】法治建设的成效首先体现在个案正义，每一个冤案都影响到一个家族和一群朋友对法治的信心，洗冤路上，有你有我，“阳光打在你的脸上，温暖留在我们心头”，让喊冤者在悲观中砥砺前行，让平冤者在冷漠中突现良知，“让人民群众在每一个司法案件中都感受到公平正义”，让司法改革以法治使用者 ​		...展开全文c,NA,//weibo.com/6050064117/G3PgFDMRS?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,19,		转发微博国家真可笑，一面反腐，一面暗许腐败，违法强拆老百姓的房子，公然贪污，却要层层包庇！删我的微博视频，你们在害怕什么？		,天快黑了_21338,//weibo.com/5669237213/FE9sj4jY0?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,20,	  通过信访能解决老百姓的问题吗？（这里是上海市浦东新区康桥镇秀龙626号，联系电话15900857470） |上海·周浦 ​	,NA,//weibo.com/5669237213/G3PgnDACI?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,21,		上海违法征地，抢夺老百姓土地和房子。国家在选择性反腐，一面反腐，一面纵容包庇腐败。		,天快黑了_21338,//weibo.com/5669237213/G2Lpikzfd?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,22,	  向国家信访局反映违法强拆能有用吗？这里是上海市浦东新区康桥镇秀龙村626号，电话15900857470 |上海·周浦 ​	,NA,//weibo.com/5669237213/G3PgeeUKs?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,23,		国家信访局能解决问题吗？反腐就不能私下包庇腐败，要做到有腐必反，不能因人而异。		,天快黑了_21338,//weibo.com/5669237213/G3or7FmqN?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,24,	  上海地方政府官商勾结欺压百姓，没征地批文也要违法抢夺百姓土地和房子。以权压法，司法腐败，指鹿为马，枉法包庇。这里是上海市浦东新区康桥镇秀龙八组626号，电话15900857470 |上海·周浦 ​	,NA,//weibo.com/5669237213/G3Pg9sVOb?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,25,		//@天快黑了_21338:转发微博庭审笔录记下了违法征地，法官也能包庇！如违法强拆，血告到底。国家几时反腐到我家乡？（上海市浦东康桥秀龙626号）		,天快黑了_21338,//weibo.com/5669237213/Dmo8kn2fB?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,26,	  违法征地，法官你会怎么判？ ​	,NA,//weibo.com/5669237213/G3PfpE5BN?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,27,		//@眉中王:→_→//@佛山纺织染色师傅霸者007:李开腹还在中国各地演讲，这种反共反中的货为什么在中国这么有市场？反腐不仅在经济上，政治上更要反腐，必须把党内与李开腹勾结的人全部纠出来。		,金戈铁马任纵横,//weibo.com/2811244260/G3FG69d6P?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,28,	  他是特洛伊木马、诺基亚噩梦，外来的和尚好坑爹。2010年，诺基亚聘微软业务部总裁埃洛普，担任执行总裁兼CEO，这一年，诺基亚手机份额是30%。埃洛普上任后，全球裁减员工，引进美国高管，挑起内部争斗，全面与微软合作。2013年，诺基亚份额降至18%，2014年，微软成功收购诺基亚，之后埃洛普重返微软。 ​	,NA,//weibo.com/2109426255/G3Pf8dvv9?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,29,		//@天快黑了_21338:反对腐败，反抗暴政。国家一边在反腐，一边却允许腐败！如违法强拆逼死人命，血告到底。（上海浦东康桥秀龙626号）		,天快黑了_21338,//weibo.com/5669237213/D2b9Vpfhj?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,30,	  百姓愚昧，贪官误国。大好中国，又将走向黑暗……老百姓的合法权益得不到保障……现代版的官逼民反啊！ ​	,NA,//weibo.com/5669237213/G3PeCzXX1?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,31,		//@林起:儿媳妇也成反腐利器了。//@一叶知秋足彩:@林起 @人民日报 //@林建楊:右边是举报者本尊。这是最新情况，大家有问题也可以问她。//@王燕茹实名举报：我是本人，现在黄宇停职了，他爸还没有处理。		,不哼不哈不得力,//weibo.com/1432458327/G3vuF1NGU?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,32,	  【实名举报，一定转】“我是王燕茹，女，32岁，扬州中行员工，现实名举报原扬州市国资委主任，中共党员黄道龙（65岁）和其子扬州市资源交易中心政府采购科科长、中共党员黄宇（36岁），拥有来历不明的房产、珠宝、书画、成套的红木家具、豪华轿车及大量的银行卡和现金，资产高达几千万。” ​	,NA,//weibo.com/1133743601/G3PcZh5HM?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,33,		上海违法征地，抢夺老百姓土地和房子。国家在选择性反腐！一面反腐，一面纵容包疪腐败。		,天快黑了_21338,//weibo.com/5669237213/G2Lpikzfd?refer_flag=1001030103_
反腐; 2018-02-19; 1; 10,34,	  向国家信访局反映违法强拆能有用吗？这里是上海市浦东新区康桥镇秀龙村626号，电话15900857470 |上海·周浦 ​	,NA,//weibo.com/5669237213/G3PcI8Qn5?refer_flag=1001030103_
