query,Post ID,Post Content,nickname,link
污染; 2018-02-20; 1; 25,1,#搜狐新闻(资讯版)#《这5种花摆家里，家里的空气一天比一天好，太值了》像很多网上的纪录片讲述的一样，空气污染是一个社会化的问题，很http://t.cn/RRmtHdM ​		,妖姬媚雪,//weibo.com/6481390035/G3Ym8vRX0?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,2,@化工污染布 真的有跟着节奏在嚎@化工污染布,DLT48-意大利文,//weibo.com/6401296623/G3PIhcesM?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,3,	  过年被父母拿来接待亲朋好友的你 http://t.cn/RRgaWF0 ​	,NA,//weibo.com/3088451083/G3Ym75ai5?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,4,		最新能源，汽油替代品，动力强，零排放，零污染，同时清洗油路，汽车动力水开始上市了。电话15824702263 ​		,手机用户2721904625,//weibo.com/2721904625/G3YlO7ovY?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,5,		我市空气质量已明显好转，经市重污染天气监测预报组会商，未来气象条件利于污染物扩散，依据《德州市重污染天气应急预案》，决定从http://t.cn/RRkq7Ig ，终止Ⅲ级应急响应。 ​		,德州环境,//weibo.com/3577025333/G3YlF038J?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,6,		微博是可以当做日记释放心情的最后一块儿净土不是因为它还没被污染而是因为如果你不是个明星网红啥的根本就没人搭理你 ​		,一生不变美凌格,//weibo.com/5610306647/G3YlDf99j?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,7,#张艺兴##张艺兴偶像练习生##张艺兴的balance时刻# @努力努力再努力x 嗜血森林醒来的早晨任何侵略都成为可能我用古老的咒语重温吟唱灵魂序曲寻根面对魔界的邪吻不被污染的转身			...展开全文c,酱紫Cherry,//weibo.com/5723375242/G3YlC2vuU?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,8,		热到没朋友!空气污染严重! ​		,老大不小的K小姐,//weibo.com/1880238560/G3YlBsvqD?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,9,		【巴斯夫四元催化转化器增加微粒过滤器】德国巴斯夫集团的科研人员日前对三元催化转化器进行了更深层次的研发，有效提高了过滤净化效果。#中国赞#全新的四元催化转化器FWC是使用在车载汽油发动机上的尾气清洁技术，该催化器不仅可以移除气态污染物，而且能够清理废气流中的微粒等固体物质。 ​		,很胖很胖的瘦子M,//weibo.com/2944925265/G3Ylz4Xkn?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,10,		【千万注意：七个坏习惯加快衰老】1、轻易发怒会令人产生皱纹。2、疲于奔命令面容憔悴。3、暴肥暴瘦令皮肤失去弹性松弛，甚至产生皱纹。4、吸烟令皮肤变黄变灰。5、大量饮酒或经常饮酒，会令皮肤发红肿胀。6#中国赞#、摄入污染食品令人早衰。7、防晒不足伤害皮肤。 ​		,手机用户3475212302,//weibo.com/3475212302/G3YlrFWg6?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,11,#生活服务提示# 今天白天晴间多云，有三四级北风，能见度终于好转，蓝天重现，空气质量恢复1级优。明后两天空气质量均为良，初八良到轻度污染。从未来一周看，京城气温仍将保持在相对“高位”，尤其初六到初八最高温维持在8℃至9℃，夜间最低温-2℃至-4℃。 ​		,北京晚报北晚新视觉网,//weibo.com/1617264814/G3YlplCwf?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,12,#小立开讲#空调在担负着调节空气舒适度重任的同时，也在与空气中的细菌杂质进行着较量~日立懂得舒适的同时，拥有健康同样重要！日立的活性炭过滤网、双层活性炭过滤网及长效过滤网（可三选一）具有高效吸附性能，可去除挥发性有机化合物、甲醛、苯、氨和空气中污染物，能够净化空气，保持室内空气始终 ​			...展开全文c,日立变频中央空调,//weibo.com/3162437572/G3YlplCtJ?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,13,		新乡，02月20日，周二，空气质量指数：230，空气质量：重度污染。 ​		,新乡天气通,//weibo.com/5111796673/G3YlplC2o?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,14,		一个人一天要呼吸9000升空气，其中80%来自室内。可见，室内空气品质与人体健康关系重大。然而，有研究显示，密闭的室内空气污染程度是室外的20倍！要改善室内空气质量，通风换气是最有效的办法。 ​		,百朗中国,//weibo.com/2611744263/G3Ylpj7hw?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,15,污染首页//@一帅:吐了//@我超多墙头这事要暴露了吗:惊叹于这女的丑陋把//@唐无榷:妈的智障//@反唐七公子吧官微:我就丢个去年的投稿截图 http://t.cn/RQgk5Uh,猪肝肉肉子,//weibo.com/1111483644/FFgWdm3AS?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,16,	  来来啊，我给友军们品品，唐七的客串就是在剧里带着个头纱，然后救了假唐七，和白变性与夜哭包有一番对话，救人后挥挥衣袖的走了，临走前还撩了一下头纱，让假唐七惊叹她的容颜没错，就是图里这货#唐七垃圾# ​	,NA,//weibo.com/1580236075/G3YkWCLJr?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,17,		​​【返程天气：河北今日雨雪重污染天气 明日气温回升】未来三天，冷空气将给河北带来小范围小雪或雨夹雪天气，将会对春运返程带来一定影响。20日下午到夜间，邢台、邯郸阴有小雪或零星雨夹雪，平原中南部地区有霾。21日白天，邢台东部、邯郸东部阴有零星雨夹雪转多云，其他地区多云。21日夜间到22日 ​			...展开全文c,石家庄微博头条,//weibo.com/2332958784/G3YkB7i34?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,18,		没有了绚烂的烟花和震耳欲聋的鞭炮，就不像是过年！ 希望明年不要再搞禁燃禁放了！（真的和环境污染有关系？） 要知道，我们祖宗都放了几千年了！		,轩辕龙云3,//weibo.com/1718493627/G3XvqF2Uw?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,19,	  【恭喜发财！初五迎财神，狗年旺旺旺！】今天初五，年俗多多：①迎财神，送穷神，财运连连；②破五：诸多禁忌过此日皆可破；③开市：大年初一关门的大小店铺，会在今天开市，意在招财进宝。今天，你接财神了么？转发迎财运，讨个好彩头！ ​​​	,NA,//weibo.com/2431530593/G3YkuibEI?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,20,		贝柱番茄蛋炒饭空气质量下降，宝宝排铅是关键要记得给宝宝多吃贝柱哦能有效抵御空气污染️ ​		,LittleOne宝宝辅食记,//weibo.com/1871085723/G3YkpySMs?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,21,#长治生活# 【生活指数】2018年2月20日08时～20日20时：1、中午前后紫外线指数为1，最弱，外出时不需采取防护措施。2、穿衣指数是6级，以穿毛衣加棉衣、大衣、皮夹克等为宜。3、晨练指数为4级，不太适合晨练。4、空气污染气象条件为3级，一般。气象条件对于空气中污染物的扩散和稀释无明显影响。2018年 ​			...展开全文c,长治微生活,//weibo.com/5909375901/G3YkntkmU?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,22,		28天茶觉变化优资莱白茶水漾透白精华液，精选安吉白茶，纯净无污染。抵御暗沉，淡化色斑，给你年轻透亮的无瑕美肌。今日11点特卖219元 ​		,用户6260395957,//weibo.com/6260395957/G3YjHdQkh?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,23,#莆田爆料#除夕午夜炮火连天，浓烟迷漫，空气污染严重，这到底在做什么？谁能告诉我。 ​		,A许钟龙_970,//weibo.com/3537008747/G3YhcmbVB?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,24,		【日本公司研制出“可回归土壤”电池】日本媒体报道，NTT公司昨天(19日)宣布，成功利用生物材料和肥料成分，制作出不会污染自然环境的电池。照片：Reuters/Denis Balibousehttp://t.cn/RRk4r3q ​		,8频道新闻新加坡,//weibo.com/3701555977/G3YhbuIxX?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,25,		被凉茶广告污染的原色。。。		,蓝尾松鼠JQX,//weibo.com/1881944923/G3XAHuAbP?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,26,	  八色八系12米纯电动——致最爱的12米xxny系列. ​	,NA,//weibo.com/5856589238/G3YhbeZgE?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,27,		记住了，就算你妈逼帮子碳化了老子也依然活得欢声笑语，不要自讨苦吃//@甜甜大小姐爱吃西瓜:你这垃圾早点死了别污染空气过地底下陪你爹妈亲戚一起p//@雪牌Ultra灭蛆灵:回复@甜甜大小姐爱吃西瓜:你有12个爹和0.5个妈，滚吧你，活在社会的渣子，“得了艾滋加白血病还没死真是难为你了”		,雪牌Ultra灭蛆灵,//weibo.com/2400966427/G3Tuui25L?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,28,	  分享我的故事 http://t.cn/RRDzeWY ​	,NA,//weibo.com/5549414317/G3Yh2mo3N?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,29,		《垃圾场与贪官》实话实说在2005年建垃圾场到现在国家补偿污染费平均每人56000元村民之今都没有北褚村村民大约1200人一共是6720万元，垃圾车往垃圾场送垃圾每车褚军田提40元每天320车每天褚军田收1万2千8百元一年就是4672万垃圾场开业到结束一共11年共计51392000元刚查出来，光卖沙1000多万，为啥不管		,暗黑向实话实说886,//weibo.com/6352574976/FipNmhPS4?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,30,	  昌邑市都昌垃圾场 http://t.cn/RCKLlEt ​	,NA,//weibo.com/6352574976/G3YgVwqf4?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,31,		听了一早上的放炮的声音还吸了好几口放完炮的烟呛死了轻度污染就是这么来的估计 ​		,___高雪,//weibo.com/2862331322/G3YgIwLqn?refer_flag=1001030103_
